2 classifier 9 iter;0.014237;0.007500
2 classifier 10 iter;0.013816;0.007500
2 classifier 11 iter;0.013263;0.007500
2 classifier 12 iter;0.013132;0.007500
2 classifier 13 iter;0.013289;0.007500
2 classifier 14 iter;0.012921;0.007500
2 classifier 15 iter;0.011816;0.007500
2 classifier 16 iter;0.011789;0.007500
2 classifier 17 iter;0.012579;0.007500
2 classifier 18 iter;0.010553;0.007500
2 classifier 19 iter;0.010316;0.007500
2 classifier 20 iter;0.011789;0.007500
2 classifier 21 iter;0.009553;0.007500
2 classifier 22 iter;0.009316;0.007500
2 classifier 23 iter;0.009237;0.007500
2 classifier 24 iter;0.008632;0.007500
2 classifier 25 iter;0.008974;0.007500
2 classifier 26 iter;0.008526;0.007500
2 classifier 27 iter;0.007947;0.007500
2 classifier 28 iter;0.008105;0.007500
2 classifier 29 iter;0.007053;0.007500
2 classifier 30 iter;0.006842;0.007500
2 classifier 31 iter;0.006684;0.007500
2 classifier 32 iter;0.006579;0.007500
2 classifier 33 iter;0.006237;0.007500
2 classifier 34 iter;0.006184;0.007500
2 classifier 35 iter;0.006158;0.007500
2 classifier 36 iter;0.006053;0.007500
2 classifier 37 iter;0.006026;0.007500
2 classifier 38 iter;0.006000;0.007500
2 classifier 39 iter;0.005763;0.007500
2 classifier 40 iter;0.005895;0.007500
2 classifier 41 iter;0.005684;0.007500
2 classifier 42 iter;0.005605;0.007500
2 classifier 43 iter;0.005711;0.007500
2 classifier 44 iter;0.005605;0.007500
2 classifier 45 iter;0.005526;0.007500
2 classifier 46 iter;0.005447;0.007500
2 classifier 47 iter;0.005289;0.007500
2 classifier 48 iter;0.005316;0.007500
2 classifier 49 iter;0.005395;0.007500
2 classifier 50 iter;0.005395;0.007500
3 classifier 0 iter;0.066895;0.007500
3 classifier 1 iter;0.046921;0.007500
3 classifier 2 iter;0.033579;0.007500
3 classifier 3 iter;0.027316;0.007500
3 classifier 4 iter;0.023289;0.007500
3 classifier 5 iter;0.021211;0.007500
3 classifier 6 iter;0.019447;0.007500
3 classifier 7 iter;0.017474;0.007500
3 classifier 8 iter;0.015947;0.007500
3 classifier 9 iter;0.015105;0.007500
3 classifier 10 iter;0.014395;0.007500
3 classifier 11 iter;0.013947;0.007500
3 classifier 12 iter;0.013184;0.007500
3 classifier 13 iter;0.012237;0.007500
3 classifier 14 iter;0.011921;0.007500
3 classifier 15 iter;0.011316;0.007500
3 classifier 16 iter;0.011211;0.007500
3 classifier 17 iter;0.010658;0.007500
3 classifier 18 iter;0.010447;0.007500
3 classifier 19 iter;0.010289;0.007500
3 classifier 20 iter;0.009711;0.007500
3 classifier 21 iter;0.009421;0.007500
3 classifier 22 iter;0.009079;0.007500
3 classifier 23 iter;0.009237;0.007500
3 classifier 24 iter;0.008868;0.007500
3 classifier 25 iter;0.008553;0.007500
3 classifier 26 iter;0.008263;0.007500
3 classifier 27 iter;0.008211;0.007500
3 classifier 28 iter;0.008342;0.007500
3 classifier 29 iter;0.007684;0.007500
