0 classifier 0 iter;0.450000;0.007500
0 classifier 1 iter;0.300000;0.007500
0 classifier 2 iter;0.280000;0.007500
0 classifier 3 iter;0.260000;0.007500
0 classifier 4 iter;0.260000;0.007500
1 classifier 0 iter;0.380000;0.007500
1 classifier 1 iter;0.230000;0.007500
1 classifier 2 iter;0.230000;0.007500
2 classifier 0 iter;0.200000;0.007500
2 classifier 1 iter;0.140000;0.007500
2 classifier 2 iter;0.120000;0.007500
2 classifier 3 iter;0.120000;0.007500
3 classifier 0 iter;0.410000;0.007500
3 classifier 1 iter;0.220000;0.007500
3 classifier 2 iter;0.200000;0.007500
3 classifier 3 iter;0.190000;0.007500
3 classifier 4 iter;0.190000;0.007500
4 classifier 0 iter;0.110000;0.007500
4 classifier 1 iter;0.120000;0.007500
4 classifier 2 iter;0.130000;0.007500
4 classifier 3 iter;0.150000;0.007500
4 classifier 4 iter;0.160000;0.007500
4 classifier 5 iter;0.180000;0.007500
4 classifier 6 iter;0.190000;0.007500
4 classifier 7 iter;0.190000;0.007500
5 classifier 0 iter;0.210000;0.007500
5 classifier 1 iter;0.100000;0.007500
5 classifier 2 iter;0.090000;0.007500
5 classifier 3 iter;0.090000;0.007500
6 classifier 0 iter;0.160000;0.007500
6 classifier 1 iter;0.160000;0.007500
7 classifier 0 iter;0.190000;0.007500
7 classifier 1 iter;0.180000;0.007500
7 classifier 2 iter;0.180000;0.007500
8 classifier 0 iter;0.110000;0.007500
8 classifier 1 iter;0.110000;0.007500
9 classifier 0 iter;0.380000;0.007500
9 classifier 1 iter;0.200000;0.007500
9 classifier 2 iter;0.160000;0.007500
9 classifier 3 iter;0.160000;0.007500
